,Ids,Labels
8341,2e68e6b84_2020-11-28_18,1
8342,2e698e7bc_2020-11-25_16,1
8343,2e68e87c4_2020-11-28_17,1
8344,2e6992cfc_2020-11-25_10,1
8345,2e6992afc_2020-11-29_15,1
8346,2e698d114_2020-11-25_7,0
8347,2e6999e14_2020-11-28_14,1
8348,2e6993b74_2020-11-24_19,1
8349,2e68ef53c_2020-11-24_12,1
8350,2e69e946c_2020-11-26_19,1
8351,2e698fe2c_2020-11-27_15,1
8352,2e698c34c_2020-11-26_20,1
8353,2e69ec7e4_2020-11-29_10,1
8354,2e698e874_2020-11-24_17,1
8355,2e69e890c_2020-11-24_4,1
8356,2e698d704_2020-11-23_0,0
8357,2e698bc7c_2020-11-25_18,1
8358,2e698ec84_2020-11-24_10,1
8359,2e69e920c_2020-11-28_16,1
8360,2e699aebc_2020-11-24_8,1
8361,2e68e7c14_2020-11-23_18,1
8362,2e698cfec_2020-11-27_18,1
8363,2e68e839c_2020-11-28_14,0
8364,2e699b8d4_2020-11-25_12,1
8365,2e699b94c_2020-11-25_9,1
8366,2e68e65cc_2020-11-23_12,1
8367,2e69eea34_2020-11-23_17,1
8368,2e698ddac_2020-11-25_18,1
8369,2e698a4e4_2020-11-25_17,1
8370,2e698fb24_2020-11-29_11,1
8371,2e698c4ec_2020-11-28_14,1
8372,2e6999f74_2020-11-23_8,1
8373,2e699297c_2020-11-23_17,1
8374,2e698fb4c_2020-11-29_13,1
8375,2e68e8444_2020-11-23_10,1
8376,2e698f0fc_2020-11-29_15,1
8377,2e698f0fc_2020-11-24_12,1
8378,2e68e6984_2020-11-28_13,1
8379,2e68e60fc_2020-11-28_16,1
8380,2e68e7f1c_2020-11-25_21,1
8381,2e698d664_2020-11-26_17,1
8382,2e698c49c_2020-11-28_13,1
8383,2e68e7d4c_2020-11-25_16,1
8384,2e6989604_2020-11-24_6,0
8385,2e68e67dc_2020-11-26_17,1
8386,2e698c4e4_2020-11-23_5,0
8387,2e69e956c_2020-11-29_11,1
8388,2e6991de4_2020-11-24_4,1
8389,2e698c014_2020-11-28_13,1
8390,2e68e7d7c_2020-11-28_17,1
8391,2e68e6f34_2020-11-26_0,0
8392,2e68e7c4c_2020-11-23_0,0
8393,2e6996f84_2020-11-26_20,1
8394,2e68e64ac_2020-11-29_11,1
8395,2e68e846c_2020-11-28_15,0
8396,2e69c8e8c_2020-11-25_11,1
8397,2e68e6cac_2020-11-29_13,1
8398,2e69c5c24_2020-11-23_11,1
8399,2e69e8eac_2020-11-28_12,1
8400,2e6984bcc_2020-11-29_19,1
8401,2e6994a24_2020-11-28_18,1
8402,2e698b914_2020-11-23_19,1
8403,2e699ae84_2020-11-29_19,1
8404,2e69ea53c_2020-11-25_20,1
8405,2e68e813c_2020-11-27_17,1
8406,2e698fbbc_2020-11-28_3,1
8407,2e68e81bc_2020-11-29_13,0
8408,2e698c69c_2020-11-28_11,1
8409,2e68e843c_2020-11-23_18,1
8410,2e698544c_2020-11-24_16,1
8411,2e698d804_2020-11-27_18,1
8412,2e68e6e2c_2020-11-25_21,1
8413,2e6992804_2020-11-27_18,1
8414,2e68e86d4_2020-11-27_16,1
8415,2e699ab44_2020-11-29_20,1
8416,2e68e8ca4_2020-11-25_16,1
8417,2e6992784_2020-11-29_16,1
8418,2e69ec5e4_2020-11-23_10,1
8419,2e68e7d14_2020-11-23_17,1
8420,2e699037c_2020-11-27_22,1
8421,2e68e7d64_2020-11-25_15,0
8422,2e698c714_2020-11-26_1,0
8423,2e698c8a4_2020-11-27_20,1
8424,2e698bfb4_2020-11-27_1,0
8425,2e68e87f4_2020-11-25_16,1
8426,2e6984fa4_2020-11-25_19,1
8427,2e69c8ef4_2020-11-24_11,1
8428,2e698ce34_2020-11-26_17,1
8429,2e698fb24_2020-11-28_16,1
8430,2e698e52c_2020-11-23_7,1
8431,2e69eec04_2020-11-25_7,1
8432,2e69eea5c_2020-11-28_14,1
8433,2e698dccc_2020-11-26_14,1
8434,2e68e5dc4_2020-11-24_16,1
8435,2e69e87cc_2020-11-26_10,1
8436,2e698517c_2020-11-26_8,1
8437,2e68e67f4_2020-11-27_13,0
8438,2e698fe5c_2020-11-28_6,0
8439,2e69901a4_2020-11-25_16,1
8440,2e698d7f4_2020-11-24_20,1
8441,2e69c5af4_2020-11-28_17,1
8442,2e68e6be4_2020-11-24_23,1
8443,2e68e866c_2020-11-26_18,1
8444,2e698d804_2020-11-24_13,1
8445,2e68e5e0c_2020-11-26_12,1
8446,2e699a8cc_2020-11-24_17,1
8447,2e698ec84_2020-11-28_15,1
8448,2e69eba8c_2020-11-29_21,1
8449,2e69eca44_2020-11-26_9,1
8450,2e68e64b4_2020-11-29_23,1
8451,2e699353c_2020-11-26_13,1
8452,2e698e88c_2020-11-29_18,1
8453,2e69c416c_2020-11-28_14,1
8454,2e6999f74_2020-11-23_13,1
8455,2e69928e4_2020-11-24_17,1
8456,2e69ef444_2020-11-25_7,0
8457,2e68e6b7c_2020-11-29_13,1
8458,2e69e924c_2020-11-27_19,1
8459,2e68e8edc_2020-11-25_17,1
8460,2e69c4ed4_2020-11-26_8,1
8461,2e68e6d0c_2020-11-27_0,0
8462,2e68e6304_2020-11-27_5,0
8463,2e698e43c_2020-11-28_17,1
8464,2e698fad4_2020-11-27_13,1
8465,2e698c4f4_2020-11-27_17,1
8466,2e698c3b4_2020-11-25_17,1
8467,2e69c423c_2020-11-29_18,1
8468,2e698e68c_2020-11-26_11,1
8469,2e69c8bec_2020-11-29_20,1
8470,2e69f2b2c_2020-11-23_12,1
8471,2e698a4d4_2020-11-28_17,1
8472,2e6993914_2020-11-24_17,1
8473,2e699ae5c_2020-11-27_9,1
8474,2e698cff4_2020-11-26_20,1
8475,2e6992c5c_2020-11-27_21,1
8476,2e69eb58c_2020-11-25_17,1
8477,2e698c60c_2020-11-26_18,1
8478,2e69c4054_2020-11-23_3,1
8479,2e69e8e8c_2020-11-26_19,1
8480,2e698c6cc_2020-11-26_22,1
8481,2e69851dc_2020-11-27_19,1
8482,2e69ec40c_2020-11-28_1,1
8483,2e6992b84_2020-11-28_5,1
8484,2e68e8644_2020-11-28_17,1
8485,2e69e938c_2020-11-26_17,1
8486,2e69928c4_2020-11-28_22,1
8487,2e69c8afc_2020-11-28_22,1
8488,2e698be0c_2020-11-27_20,1
8489,2e699b954_2020-11-27_6,1
8490,2e69918bc_2020-11-28_17,1
8491,2e68e60b4_2020-11-28_14,1
8492,2e69e9474_2020-11-29_14,1
8493,2e698fac4_2020-11-27_18,1
8494,2e698cfc4_2020-11-24_13,1
8495,2e69c42ac_2020-11-29_13,1
8496,2e69965e4_2020-11-27_18,1
8497,2e69c5dd4_2020-11-28_15,1
8498,2e68e64ac_2020-11-27_21,1
8499,2e68ef53c_2020-11-24_11,1
8500,2e698d53c_2020-11-28_7,0
8501,2e69e8ee4_2020-11-29_18,1
8502,2e68e5ffc_2020-11-25_17,1
8503,2e698d714_2020-11-27_20,1
8504,2e698c6dc_2020-11-24_23,1
8505,2e69c43ec_2020-11-29_13,1
8506,2e698df44_2020-11-26_10,1
8507,2e6992964_2020-11-28_13,1
8508,2e6991acc_2020-11-24_17,1
8509,2e69e8dfc_2020-11-29_16,1
8510,2e699a1cc_2020-11-28_16,1
8511,2e69c47cc_2020-11-27_5,1
8512,2e69ec7e4_2020-11-27_20,1
8513,2e69e974c_2020-11-28_22,1
8514,2e69c5b7c_2020-11-29_7,1
8515,2e69e97f4_2020-11-28_10,1
8516,2e69f2b34_2020-11-29_19,1
8517,2e698c1ec_2020-11-25_18,1
8518,2e69e93b4_2020-11-27_19,1
8519,2e68e65b4_2020-11-29_15,1
8520,2e6984e34_2020-11-29_21,1
8521,2e69c47b4_2020-11-23_17,1
8522,2e68e85e4_2020-11-27_17,1
8523,2e698d9ac_2020-11-26_17,1
8524,2e6992bd4_2020-11-23_19,1
8525,2e69c48c4_2020-11-27_20,1
8526,2e698f074_2020-11-29_17,1
8527,2e69ebd7c_2020-11-28_16,1
8528,2e69c5b9c_2020-11-25_20,1
8529,2e69c5e3c_2020-11-26_10,1
8530,2e69c5c4c_2020-11-26_19,1
8531,2e6993364_2020-11-23_23,1
8532,2e69ee454_2020-11-24_17,1
8533,2e69eb78c_2020-11-23_8,1
8534,2e68e8984_2020-11-24_17,1
8535,2e698f974_2020-11-25_8,1
8536,2e699965c_2020-11-24_20,1
8537,2e69eef8c_2020-11-29_15,1
8538,2e698c4a4_2020-11-28_13,1
8539,2e68e6734_2020-11-26_19,1
8540,2e6993244_2020-11-28_7,1
8541,2e69c8bfc_2020-11-29_16,1
8542,2e698fb24_2020-11-26_15,1
8543,2e698e204_2020-11-28_19,1
8544,2e6992384_2020-11-29_10,1
8545,2e6984bec_2020-11-25_17,1
8546,2e698e364_2020-11-25_12,1
8547,2e68e6314_2020-11-29_4,0
8548,2e68dd304_2020-11-28_10,0
8549,2e69e9274_2020-11-25_6,1
8550,2e698d7ec_2020-11-24_5,1
8551,2e68e6944_2020-11-28_16,1
8552,2e68e869c_2020-11-27_7,0
8553,2e6984f84_2020-11-29_13,1
8554,2e69c4194_2020-11-28_14,1
8555,2e698c35c_2020-11-24_17,1
8556,2e68e7204_2020-11-29_10,1
8557,2e698cf74_2020-11-28_15,1
8558,2e69ebc0c_2020-11-28_18,1
8559,2e68e6304_2020-11-25_20,1
8560,2e68e8bec_2020-11-27_23,1
8561,2e698b934_2020-11-24_14,1
8562,2e68e6b5c_2020-11-27_15,1
8563,2e698c844_2020-11-27_16,1
8564,2e69e8e0c_2020-11-25_9,1
8565,2e69e920c_2020-11-28_21,1
8566,2e69eea5c_2020-11-25_19,1
8567,2e68e7bc4_2020-11-28_3,0
8568,2e68e6cac_2020-11-29_12,1
8569,2e698c6dc_2020-11-25_20,1
8570,2e68e6f14_2020-11-28_20,1
8571,2e69c4c14_2020-11-27_20,1
8572,2e68e6324_2020-11-28_19,1
8573,2e698c544_2020-11-27_15,1
8574,2e698fe5c_2020-11-24_18,1
8575,2e6992f24_2020-11-28_16,1
8576,2e698e214_2020-11-29_17,1
8577,2e69c48cc_2020-11-29_15,1
8578,2e68e8f0c_2020-11-26_15,0
8579,2e6992f24_2020-11-27_18,1
8580,2e698bbbc_2020-11-26_13,1
8581,2e69e9384_2020-11-28_19,1
8582,2e69927f4_2020-11-28_17,1
8583,2e68e8134_2020-11-24_17,1
8584,2e68e625c_2020-11-28_18,1
8585,2e68e6f84_2020-11-28_15,1
8586,2e698a5ac_2020-11-23_17,1
8587,2e69ec0ec_2020-11-26_3,1
8588,2e69eb58c_2020-11-27_12,1
8589,2e699a6b4_2020-11-29_15,1
8590,2e698d4b4_2020-11-24_11,1
8591,2e69e8844_2020-11-26_17,1
8592,2e698e374_2020-11-23_18,1
8593,2e69851dc_2020-11-29_10,1
8594,2e6992d04_2020-11-25_11,1
8595,2e698ec84_2020-11-28_12,1
8596,2e699ad64_2020-11-23_6,0
8597,2e68e6734_2020-11-28_14,1
8598,2e699a13c_2020-11-26_20,1
8599,2e698dbcc_2020-11-29_3,0
8600,2e68e7d84_2020-11-23_14,0
8601,2e68e64fc_2020-11-28_20,1
8602,2e69e8f14_2020-11-25_23,1
8603,2e698dc14_2020-11-26_18,1
8604,2e698e86c_2020-11-24_9,1
8605,2e69e9214_2020-11-26_9,1
8606,2e68e665c_2020-11-29_13,1
8607,2e68e607c_2020-11-25_15,1
8608,2e69c487c_2020-11-23_14,1
8609,2e698cfcc_2020-11-24_15,1
8610,2e68e7bdc_2020-11-27_17,1
8611,2e6992cf4_2020-11-28_21,1
8612,2e68e7b3c_2020-11-25_1,0
8613,2e698d02c_2020-11-26_19,1
8614,2e699b8e4_2020-11-25_1,1
8615,2e698e30c_2020-11-24_18,1
8616,2e699abf4_2020-11-24_21,1
8617,2e68e7d34_2020-11-28_23,1
8618,2e698fe1c_2020-11-28_14,1
8619,2e698fbbc_2020-11-24_16,1
8620,2e69e97f4_2020-11-28_16,1
8621,2e69c5c1c_2020-11-23_5,1
8622,2e698d0cc_2020-11-25_17,1
8623,2e68e727c_2020-11-28_19,1
8624,2e699a6b4_2020-11-24_18,1
8625,2e698eba4_2020-11-29_14,1
8626,2e69c47b4_2020-11-23_19,1
8627,2e68e8ccc_2020-11-24_6,0
8628,2e698e1d4_2020-11-24_10,1
8629,2e698c6dc_2020-11-28_18,1
8630,2e69e8ebc_2020-11-25_16,1
8631,2e69e8dfc_2020-11-26_7,1
8632,2e68e810c_2020-11-27_17,1
8633,2e68e6b64_2020-11-27_17,1
8634,2e698cf1c_2020-11-24_11,1
8635,2e69c404c_2020-11-28_11,1
8636,2e69eb7fc_2020-11-28_1,1
8637,2e698b8e4_2020-11-27_20,1
8638,2e69855c4_2020-11-27_7,0
8639,2e68e6d0c_2020-11-29_13,1
8640,2e698f06c_2020-11-29_19,1
8641,2e69910e4_2020-11-26_12,1
8642,2e698cfcc_2020-11-26_14,1
8643,2e69e8e84_2020-11-26_8,1
8644,2e68e65cc_2020-11-26_16,1
8645,2e68e61d4_2020-11-23_18,1
8646,2e6989524_2020-11-28_12,1
8647,2e699355c_2020-11-28_17,1
8648,2e698c324_2020-11-28_10,1
8649,2e698c3ac_2020-11-26_3,0
8650,2e69c5cec_2020-11-27_7,1
8651,2e698eca4_2020-11-26_17,1
8652,2e699af4c_2020-11-29_5,1
8653,2e6984fa4_2020-11-29_23,1
8654,2e69eea54_2020-11-26_7,1
8655,2e68e8cec_2020-11-29_16,1
8656,2e68e814c_2020-11-29_16,1
8657,2e698a4fc_2020-11-27_17,1
8658,2e69ec434_2020-11-25_6,1
8659,2e699b954_2020-11-28_16,1
8660,2e698d81c_2020-11-27_1,0
8661,2e698c7d4_2020-11-26_12,1
8662,2e699a8c4_2020-11-27_6,1
8663,2e69e962c_2020-11-25_18,1
8664,2e699a144_2020-11-25_7,1
8665,2e68e8734_2020-11-28_16,1
8666,2e68e814c_2020-11-29_1,0
8667,2e68e668c_2020-11-28_17,1
8668,2e68e66a4_2020-11-23_12,1
8669,2e6991a4c_2020-11-28_16,1
8670,2e68e619c_2020-11-25_17,1
8671,2e68dd414_2020-11-26_7,0
8672,2e69e89cc_2020-11-26_17,1
8673,2e69c410c_2020-11-28_18,1
8674,2e698e344_2020-11-29_22,1
8675,2e699a1d4_2020-11-27_15,1
8676,2e69eadf4_2020-11-24_20,1
8677,2e6999e24_2020-11-26_1,1
8678,2e6994a64_2020-11-25_18,1
8679,2e698d52c_2020-11-27_20,1
8680,2e68e610c_2020-11-28_17,1
8681,2e698d86c_2020-11-24_22,1
8682,2e68dd404_2020-11-23_9,0
8683,2e69c5ef4_2020-11-27_1,1
8684,2e69eba94_2020-11-24_4,1
8685,2e68e814c_2020-11-28_16,1
8686,2e68e63ec_2020-11-29_10,1
8687,2e69e95dc_2020-11-26_7,1
8688,2e68ef53c_2020-11-25_8,1
8689,2e698e4bc_2020-11-25_3,0
8690,2e698c344_2020-11-29_15,1
8691,2e68e60f4_2020-11-27_10,1
8692,2e68e8f34_2020-11-25_16,1
8693,2e6990494_2020-11-27_18,1
8694,2e698a5b4_2020-11-23_17,1
8695,2e68e62b4_2020-11-28_20,1
8696,2e68e6b7c_2020-11-28_19,1
8697,2e698eb9c_2020-11-28_17,1
8698,2e68e78cc_2020-11-25_10,1
8699,2e69965cc_2020-11-28_22,1
8700,2e68e7944_2020-11-28_9,1
8701,2e69924ac_2020-11-23_3,1
8702,2e68e7204_2020-11-28_15,1
8703,2e698c004_2020-11-28_10,1
8704,2e698542c_2020-11-24_17,1
8705,2e698c1dc_2020-11-23_9,1
8706,2e6993b9c_2020-11-25_7,1
8707,2e698d1ec_2020-11-23_12,1
8708,2e69e9474_2020-11-26_18,1
8709,2e6984dfc_2020-11-27_14,1
8710,2e69c601c_2020-11-28_15,1
8711,2e6993914_2020-11-26_17,1
8712,2e68c2a74_2020-11-29_7,0
8713,2e68e60e4_2020-11-27_20,1
8714,2e69c47ac_2020-11-27_8,1
8715,2e698e484_2020-11-26_20,1
8716,2e699298c_2020-11-24_11,1
8717,2e698d7ec_2020-11-26_18,1
8718,2e69c4ea4_2020-11-28_20,1
8719,2e699a144_2020-11-26_20,1
8720,2e698bb24_2020-11-25_18,1
8721,2e69c485c_2020-11-29_13,1
8722,2e68e794c_2020-11-26_7,0
8723,2e69eed7c_2020-11-27_1,1
8724,2e699a144_2020-11-26_19,1
8725,2e6984be4_2020-11-26_16,1
8726,2e698e874_2020-11-24_15,1
8727,2e6a20ef4_2020-11-23_9,1
8728,2e69c47f4_2020-11-26_19,1
8729,2e69ee604_2020-11-24_10,1
8730,2e69855d4_2020-11-24_19,1
8731,2e68e6b7c_2020-11-28_16,1
8732,2e69ec7fc_2020-11-27_19,1
8733,2e6990194_2020-11-24_13,1
8734,2e69e924c_2020-11-28_19,1
8735,2e6984df4_2020-11-28_16,1
8736,2e698d654_2020-11-26_13,1
8737,2e698de84_2020-11-25_16,1
8738,2e69ea53c_2020-11-25_14,1
8739,2e68e87f4_2020-11-26_17,1
8740,2e69c419c_2020-11-28_8,1
8741,2e698d26c_2020-11-28_6,0
8742,2e698e7dc_2020-11-29_22,1
8743,2e69ebcac_2020-11-29_16,1
8744,2e68e5cfc_2020-11-28_15,1
8745,2e69e939c_2020-11-24_19,1
8746,2e6984dfc_2020-11-29_20,1
8747,2e68e64b4_2020-11-25_16,1
8748,2e699a954_2020-11-23_12,1
8749,2e69ef474_2020-11-28_13,1
8750,2e699bd4c_2020-11-23_8,1
8751,2e6991064_2020-11-28_16,1
8752,2e699349c_2020-11-28_10,1
8753,2e69c8ec4_2020-11-26_18,1
8754,2e69c5e3c_2020-11-25_1,1
8755,2e6a20ee4_2020-11-25_22,1
8756,2e699a694_2020-11-27_20,1
8757,2e69ee8ac_2020-11-26_16,1
8758,2e698f9a4_2020-11-24_18,1
8759,2e698fc5c_2020-11-29_10,1
8760,2e69965e4_2020-11-27_19,1
8761,2e69e8e8c_2020-11-29_17,1
8762,2e69ef40c_2020-11-29_10,1
8763,2e68e642c_2020-11-28_17,1
8764,2e69c4054_2020-11-28_11,1
8765,2e68e6b7c_2020-11-23_17,1
8766,2e698d734_2020-11-28_21,1
8767,2e6992864_2020-11-27_8,1
8768,2e698ffb4_2020-11-24_15,1
8769,2e68e85e4_2020-11-28_23,1
8770,2e69ec114_2020-11-27_18,1
8771,2e69920ac_2020-11-25_18,1
8772,2e68e6f7c_2020-11-25_23,1
8773,2e698d1c4_2020-11-23_19,1
8774,2e68e8134_2020-11-27_17,1
8775,2e698daac_2020-11-23_9,1
8776,2e698ef0c_2020-11-28_17,1
8777,2e69c5c44_2020-11-23_18,1
8778,2e69c91e4_2020-11-26_17,1
8779,2e698fcb4_2020-11-28_18,1
8780,2e698d86c_2020-11-28_20,1
8781,2e6992b04_2020-11-24_16,1
8782,2e698e344_2020-11-23_8,1
8783,2e6994a84_2020-11-27_22,1
8784,2e69ec0ac_2020-11-29_22,1
8785,2e698bfcc_2020-11-25_11,1
8786,2e69e8f14_2020-11-28_23,1
8787,2e698551c_2020-11-28_7,0
8788,2e698ef0c_2020-11-27_3,1
8789,2e69eb78c_2020-11-27_20,1
8790,2e68e845c_2020-11-27_15,1
8791,2e6984e34_2020-11-29_18,1
8792,2e6988c04_2020-11-29_22,1
8793,2e698b97c_2020-11-25_12,1
8794,2e699a6bc_2020-11-26_5,1
8795,2e68e86b4_2020-11-24_15,0
8796,2e698d7bc_2020-11-27_11,1
8797,2e68c2bf4_2020-11-28_14,0
8798,2e69eeea4_2020-11-24_16,1
8799,2e699b1dc_2020-11-28_13,1
8800,2e69e8e94_2020-11-24_13,1
8801,2e68e813c_2020-11-27_18,1
8802,2e69c897c_2020-11-29_20,1
8803,2e68e8b04_2020-11-25_18,1
8804,2e69c8e8c_2020-11-24_3,1
8805,2e699a1cc_2020-11-29_18,1
8806,2e699a1cc_2020-11-29_20,1
8807,2e698f06c_2020-11-28_11,1
8808,2e68e8dcc_2020-11-24_18,1
8809,2e69ec3c4_2020-11-25_14,1
8810,2e68e6684_2020-11-26_14,1
8811,2e698d814_2020-11-27_13,1
8812,2e6992cfc_2020-11-26_17,1
8813,2e69e924c_2020-11-27_17,1
8814,2e699bd4c_2020-11-25_12,1
8815,2e698ddc4_2020-11-25_17,1
8816,2e68ef55c_2020-11-24_11,1
8817,2e68e8dcc_2020-11-27_16,1
8818,2e6984d74_2020-11-25_17,1
8819,2e68e85d4_2020-11-28_0,0
8820,2e699283c_2020-11-26_7,1
8821,2e68e83ac_2020-11-28_23,1
8822,2e69e939c_2020-11-24_10,1
8823,2e6992c5c_2020-11-25_7,1
8824,2e69eb474_2020-11-25_18,1
8825,2e68e7284_2020-11-29_16,1
8826,2e69ef47c_2020-11-25_14,1
8827,2e68e7c8c_2020-11-25_17,1
8828,2e698c55c_2020-11-25_16,1
8829,2e698d264_2020-11-25_16,1
8830,2e699af34_2020-11-28_11,1
8831,2e698becc_2020-11-28_17,1
8832,2e69c5c4c_2020-11-28_11,1
8833,2e6985214_2020-11-26_21,1
8834,2e68e64b4_2020-11-28_19,1
8835,2e6999df4_2020-11-25_22,1
8836,2e698be0c_2020-11-29_19,1
8837,2e698dcc4_2020-11-23_14,1
8838,2e69ea534_2020-11-28_20,1
8839,2e698b934_2020-11-25_16,1
8840,2e698c874_2020-11-24_15,1
8841,2e69c8a54_2020-11-29_18,1
8842,2e698c27c_2020-11-23_20,1
8843,2e6999f74_2020-11-29_19,1
8844,2e68e6174_2020-11-26_8,1
8845,2e68e64a4_2020-11-27_18,1
8846,2e699a1cc_2020-11-25_21,1
8847,2e6984cf4_2020-11-25_21,1
8848,2e6991bb4_2020-11-28_21,1
8849,2e68e6b64_2020-11-28_14,1
8850,2e68e814c_2020-11-24_16,1
8851,2e6992134_2020-11-23_18,1
8852,2e6992afc_2020-11-29_16,1
8853,2e698c3cc_2020-11-27_17,1
8854,2e698f05c_2020-11-23_12,1
8855,2e69f2d4c_2020-11-25_11,1
8856,2e6984d8c_2020-11-29_18,1
8857,2e69c42e4_2020-11-29_11,1
8858,2e69920ac_2020-11-24_18,1
8859,2e698d44c_2020-11-28_17,1
8860,2e698bd74_2020-11-28_20,1
8861,2e699a144_2020-11-29_17,1
8862,2e698dc64_2020-11-26_14,1
8863,2e698bb2c_2020-11-23_5,0
8864,2e6993364_2020-11-26_17,1
8865,2e6990484_2020-11-25_0,1
8866,2e68e5dac_2020-11-27_8,1
8867,2e6992874_2020-11-29_15,1
8868,2e699661c_2020-11-28_0,1
8869,2e68e8c8c_2020-11-23_14,1
8870,2e698b974_2020-11-23_17,1
8871,2e68e7af4_2020-11-29_11,1
8872,2e6989334_2020-11-28_16,1
8873,2e68e8734_2020-11-25_17,1
8874,2e6992f34_2020-11-29_15,1
8875,2e6985404_2020-11-24_18,1
8876,2e699b94c_2020-11-23_17,1
8877,2e69904ec_2020-11-26_16,1
8878,2e68e6b8c_2020-11-27_13,1
8879,2e68e85d4_2020-11-27_17,1
8880,2e698dc64_2020-11-25_17,1
8881,2e69eb44c_2020-11-24_22,1
8882,2e69e93a4_2020-11-25_10,1
8883,2e698c86c_2020-11-23_8,1
8884,2e698fcc4_2020-11-24_19,1
8885,2e699ae54_2020-11-23_17,1
8886,2e68e862c_2020-11-28_8,0
8887,2e69c5b3c_2020-11-24_14,1
8888,2e69e97d4_2020-11-24_17,1
8889,2e68c3264_2020-11-28_5,0
8890,2e6991bd4_2020-11-29_12,1
8891,2e68e8c84_2020-11-29_21,1
8892,2e699a16c_2020-11-23_17,1
8893,2e698c32c_2020-11-23_11,1
8894,2e69c410c_2020-11-28_12,1
8895,2e698e354_2020-11-27_19,1
8896,2e6992874_2020-11-27_0,1
8897,2e69901fc_2020-11-28_5,1
8898,2e69c5ef4_2020-11-29_17,1
8899,2e68e62b4_2020-11-29_0,0
8900,2e6992874_2020-11-27_19,1
8901,2e69c4654_2020-11-23_19,1
8902,2e68ef37c_2020-11-26_1,0
8903,2e698d564_2020-11-23_18,1
8904,2e68e624c_2020-11-27_15,1
8905,2e68e8f24_2020-11-28_17,1
8906,2e69eea4c_2020-11-26_13,1
8907,2e698c2dc_2020-11-28_3,1
8908,2e698cfc4_2020-11-28_13,1
8909,2e6984e2c_2020-11-28_6,1
8910,2e68e6424_2020-11-28_18,1
8911,2e698e80c_2020-11-25_14,1
8912,2e698df54_2020-11-25_16,1
8913,2e698d4cc_2020-11-26_17,1
8914,2e698d7ac_2020-11-28_20,1
8915,2e68e8a2c_2020-11-27_13,1
8916,2e698ce34_2020-11-26_14,1
8917,2e69ec98c_2020-11-24_7,1
8918,2e68e6584_2020-11-23_13,1
8919,2e68e8744_2020-11-25_16,1
8920,2e68e6d14_2020-11-29_12,1
8921,2e69c48f4_2020-11-28_15,1
8922,2e698eb9c_2020-11-29_18,1
8923,2e68e6f74_2020-11-23_10,1
8924,2e6992c7c_2020-11-25_8,1
8925,2e69901ac_2020-11-25_17,1
8926,2e698c03c_2020-11-25_10,1
8927,2e68e8bbc_2020-11-25_18,1
8928,2e68e600c_2020-11-26_14,1
8929,2e69e8e94_2020-11-24_8,1
8930,2e69c4f4c_2020-11-24_7,1
8931,2e698becc_2020-11-23_6,1
8932,2e698ce24_2020-11-26_14,1
8933,2e699214c_2020-11-25_6,1
8934,2e68e88cc_2020-11-29_21,1
8935,2e68e67cc_2020-11-28_13,1
8936,2e69e9594_2020-11-26_16,1
8937,2e698cfc4_2020-11-23_0,1
8938,2e68e869c_2020-11-28_8,0
8939,2e69ec43c_2020-11-26_6,1
8940,2e698d10c_2020-11-25_22,1
8941,2e68e7ef4_2020-11-25_15,1
8942,2e69ee45c_2020-11-27_7,0
8943,2e698d67c_2020-11-29_13,1
8944,2e69852cc_2020-11-23_6,0
8945,2e6992714_2020-11-24_15,1
8946,2e699a144_2020-11-25_17,1
8947,2e698c6cc_2020-11-27_18,1
8948,2e69e8e9c_2020-11-29_17,1
8949,2e69928cc_2020-11-28_12,1
8950,2e68e6f64_2020-11-28_22,1
8951,2e68e674c_2020-11-24_20,1
8952,2e6985404_2020-11-23_13,1
8953,2e699aefc_2020-11-24_19,1
8954,2e699b92c_2020-11-24_7,1
8955,2e6992a7c_2020-11-27_16,1
8956,2e68e6654_2020-11-28_17,1
8957,2e699a10c_2020-11-28_13,1
8958,2e698e884_2020-11-24_19,1
8959,2e69ec614_2020-11-23_13,1
8960,2e68e64dc_2020-11-28_20,1
8961,2e699ab3c_2020-11-23_3,1
8962,2e6992714_2020-11-28_11,1
8963,2e69c5aec_2020-11-26_19,1
8964,2e69c41d4_2020-11-26_17,1
8965,2e68e660c_2020-11-29_23,1
8966,2e68ef514_2020-11-25_0,0
8967,2e699a6b4_2020-11-26_6,1
8968,2e698c55c_2020-11-25_17,1
8969,2e69eb594_2020-11-24_7,1
8970,2e69e93b4_2020-11-26_12,1
8971,2e698b8e4_2020-11-27_17,1
8972,2e69e8844_2020-11-28_13,1
8973,2e698d7bc_2020-11-27_15,1
8974,2e698e4ac_2020-11-26_19,1
8975,2e68e86b4_2020-11-27_10,0
8976,2e699beac_2020-11-23_19,1
8977,2e698c4bc_2020-11-28_4,0
8978,2e698bb9c_2020-11-28_23,1
8979,2e68e6f24_2020-11-29_3,0
8980,2e6984ecc_2020-11-24_21,1
8981,2e68e7cc4_2020-11-26_5,0
8982,2e69e95dc_2020-11-23_13,1
8983,2e699a8e4_2020-11-27_16,1
8984,2e698b96c_2020-11-23_15,1
8985,2e698b964_2020-11-24_1,0
8986,2e698ec0c_2020-11-25_17,1
8987,2e698c1f4_2020-11-29_14,1
8988,2e6984d24_2020-11-27_17,1
8989,2e698cfc4_2020-11-25_10,1
8990,2e68ef4dc_2020-11-25_10,1
8991,2e698c8fc_2020-11-26_19,1
